Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Edicion de libros,MEDELLIN,ANTIOQUIA,CARRERA 45 14 198,https://empresite.eleconomistaamerica.co/ESPECIAL-IMPRESORES-LTDA.html,ESPECIAL IMPRESORES S A S,CAFE-ESPECIAL,(4)3112121
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CARRERA 43 A 1 A SUR 143,https://empresite.eleconomistaamerica.co/ORGANIZACION-INGENIERIA-INTERNACIONAL-SA.html,ODINSA S A,CAFE-ESPECIAL,(4)3158400
Comercio al por menor de articulos de segunda mano,MEDELLIN,ANTIOQUIA,CARRERA 43 C 9 46,https://empresite.eleconomistaamerica.co/CAFE-ANTICUARIA-LTDA.html,CAFE DE LA ANTICUARIA LTDA,CAFE-ESPECIAL,(4)2689991
Expendio por autoservicio de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 52 43 39,https://empresite.eleconomistaamerica.co/CAFE-ESTACION-LTDA.html,CAFE DE LA ESTACION LTDA,CAFE-ESPECIAL,(4)2510187
Comercio al por mayor de productos alimenticios,MEDELLIN,ANTIOQUIA,CALLE 49 50 21 OF 1904,https://empresite.eleconomistaamerica.co/CAFE-FRONTERAS-SAS.html,CAFE SIN FRONTERAS S A S,CAFE-ESPECIAL,(4)5127169
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CALLE 45 53 50 CENTRO CO,https://empresite.eleconomistaamerica.co/CAFE-YERBABUENA-SAS.html,CAFE YERBABUENA S A S,CAFE-ESPECIAL,3017548271
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 43 A 12 40,https://empresite.eleconomistaamerica.co/CAFES-CREPES-LTDA.html,CAFES Y CREPES LTDA,CAFE-ESPECIAL,(4)2666638
Comercio al por mayor de materias primas agropecuarias animales vivos,MEDELLIN,ANTIOQUIA,CARRERA 35 7 114,https://empresite.eleconomistaamerica.co/CAFE-MI-FINCA-LTDA.html,CAFE DE MI FINCA LTDA,CAFE-ESPECIAL,(4)3117232
Comercio al por mayor de materias primas agropecuarias animales vivos,MEDELLIN,ANTIOQUIA,CARRERA 76 34A 29,https://empresite.eleconomistaamerica.co/CAFE-MONTANA-LTDA.html,CAFE DE LA MONTANA LTDA,CAFE-ESPECIAL,(4)4129741
Comercio al por mayor de productos alimenticios,ENVIGADO,ANTIOQUIA,CARRERA 42 B 23 A SUR 77 AP 102,https://empresite.eleconomistaamerica.co/CAFE-LACOROLA-SAS.html,CAFE LACOROLA S A S,CAFE-ESPECIAL,3017440455
Comercio al por mayor de materias primas agropecuarias animales vivos,BETANIA,ANTIOQUIA,CALLE 20 20 30,https://empresite.eleconomistaamerica.co/CAFE-CORDILLERAS-SAS.html,CAFE DE LAS CORDILLERAS S A S,CAFE-ESPECIAL,(4)8435241
Descafeinado tostion y molienda del cafe,MEDELLIN,ANTIOQUIA,CALLE 44 77 85 AP 201,https://empresite.eleconomistaamerica.co/CAFE-ARAGONES-SAS.html,CAFE ARAGONES S A S,CAFE-ESPECIAL,3105942021
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CARRERA 48 C 16 A SUR 50 APT,https://empresite.eleconomistaamerica.co/CAFE-ESPRESSION-SAS.html,CAFE ESPRESSION S A S,CAFE-ESPECIAL,(4)5061934
Cultivo de cafe,MEDELLIN,ANTIOQUIA,CALLE 45 D 71 70 PISO 3,https://empresite.eleconomistaamerica.co/CAFE-DINAMARKA-SAS.html,CAFE DINAMARKA S A S,CAFE-ESPECIAL,
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CALLE 49 53 79,https://empresite.eleconomistaamerica.co/CAFE-JUANCHOS-LTDA.html,CAFE JUANCHOS LTDA,CAFE-ESPECIAL,(4)5135885
Comercio al por mayor de otros tipos de maquinaria y equipo n c p,MEDELLIN,ANTIOQUIA,CALLE 49 B 77 B 86,https://empresite.eleconomistaamerica.co/CAFE-VENETTO-LTDA.html,CAFE VENETTO LTDA,CAFE-ESPECIAL,(4)5132060
Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,SABANETA,ANTIOQUIA,CALLE 70 SUR 44 25,https://empresite.eleconomistaamerica.co/CAFE-SITIO-VIEJO-SAS.html,CAFE SITIO VIEJO S A S,CAFE-ESPECIAL,3117462953
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CARRERA 66 D 32 B 24,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-INGENIERIA-MEDIO-AMBIENTE-SERVICIOS-SAS.html,ESPECIALISTAS EN INGENIERIA MEDIO AMBIENTE Y SERVICIOS S A S,CAFE-ESPECIAL,3007818505
Actividades de contabilidad teneduria de libros auditoria financiera y asesoria tributaria,MEDELLIN,ANTIOQUIA,CALLE 50 46 36 OFICINA 1,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-CONSULTORES-INTEGRADOS-SAS.html,ESPECIALISTAS Y CONSULTORES INTEGRADOS S A S,CAFE-ESPECIAL,(4)4488661
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 33 76 41,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-EDUCACION-SEGURIDAD-VIAL-SAS.html,ESPECIALISTAS EN EDUCACION Y SEGURIDAD VIAL S A S,CAFE-ESPECIAL,(4)4446475
Actividades de hospitales y clinicas con internacion,BELLO,ANTIOQUIA,AVENIDA 34 51 03,https://empresite.eleconomistaamerica.co/ESPECIALIDADES-MEDICAS-METROPOLITANAS-SA.html,ESPECIALIDADES MEDICAS METROPOLITANAS S A,CAFE-ESPECIAL,(4)4488980
Fabricacion de partes piezas (autopartes) y accesorios (lujos) para vehiculos automotores,MEDELLIN,ANTIOQUIA,CARRERA 57 28 53,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-PARTES-PARA-MOTOS-SAS.html,ESPECIALISTAS EN PARTES PARA MOTOS S A S,CAFE-ESPECIAL,(4)2351570
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CALLE 47 C 83 05,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-GEOTECNIA-GESTION-AMBIENTAL-SAS.html,ESPECIALISTAS EN GEOTECNIA Y GESTION AMBIENTAL S A S,CAFE-ESPECIAL,(4)3221084
Otras actividades de servicio de apoyo a las empresas n c p,ITAGUI,ANTIOQUIA,CARRERA 42 54 A 71 BG 141,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-ALTURAS-SUPENSION-TRABAJOS-ALTOS-RIESGOS-VERTICALES-SAS.html,ESPECIALISTAS EN ALTURAS SUPENSION TRABAJOS DE ALTOS RIESGOS Y VERTICALES S A S,CAFE-ESPECIAL,(4)3221411
Actividades de la practica medica sin internacion,BELLO,ANTIOQUIA,DIAGONAL 50 A 42 95,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-SEGURIDAD-SALUD-LABORAL-SOCIEDAD-ACCIONES-SIMPLIFICADA.html,ESPECIALISTAS EN SEGURIDAD Y SALUD LABORAL SOCIEDAD POR ACCIONES SIMPLIFICADA,CAFE-ESPECIAL,(4)4820073
Transporte de pasajeros,RIONEGRO,ANTIOQUIA,CARRERA 61 A 47 41 RIONEGR,https://empresite.eleconomistaamerica.co/ESPECIALES-TRANSGIREN-TOURS-SAS.html,ESPECIALES TRANSGIREN TOURS SAS,CAFE-ESPECIAL,3148645206
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 5 SUR  22 290,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-TECNOLOGIAS-INFORMACION-COMUNICACIONES-SAS.html,ESPECIALISTAS EN TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES S A S,CAFE-ESPECIAL,3002016473
Instalaciones de fontaneria calefaccion y aire acondicionado,MEDELLIN,ANTIOQUIA,CARRERA 80 AA 20 A 8 INT 301,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-TU-SERVICIO-SAS.html,ESPECIALISTAS A TU SERVICIO S A S,CAFE-ESPECIAL,(4)2931208
Actividades juridicas,MEDELLIN,ANTIOQUIA,CARRERA 50 50 14 OF 1108,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-COBRANZAS-NIVEL-NACIONAL-LTDA-ESCONAL.html,ESPECIALISTAS EN COBRANZAS A NIVEL NACIONAL LTDA ESCONAL LTDA,CAFE-ESPECIAL,(4)5117260
Comercio al por menor de articulos de ferreteria pinturas y productos de vidrio en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 50 55 80,https://empresite.eleconomistaamerica.co/ESPECIALIDADES-ELECTRICAS-MEDELLIN-LTDA.html,ESPECIALIDADES ELECTRICAS DE MEDELLIN LTDA,CAFE-ESPECIAL,(4)2312255
Actividades de apoyo terapeutico,MEDELLIN,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/ESPECIALISTA-CASA-SALUD-DOMICILIARIA-SAS.html,ESPECIALISTA EN CASA SALUD DOMICILIARIA S A S,CAFE-ESPECIAL,3146395393
Actividades de la practica medica sin internacion,RIONEGRO,ANTIOQUIA,CARRERA 55 A 35 251 CITY MEDICA,https://empresite.eleconomistaamerica.co/ESPECIALIDADES-MEDICAS-ANTIOQUIA-SAS.html,ESPECIALIDADES MEDICAS DE ANTIOQUIA S A S,CAFE-ESPECIAL,3226442915
Construccion de edificios residenciales,MEDELLIN,ANTIOQUIA,CALLE 58 A 29 7,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-DISENOS-CONSTRUCCIONES-LTDA.html,ESPECIALISTAS EN DISENOS Y CONSTRUCCIONES LTDA,CAFE-ESPECIAL,(4)2841435
Actividades de la practica medica sin internacion,RIONEGRO,ANTIOQUIA,CALLE 43 56 16 BARRIO LA FLORIDA,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-MEDICOS-ASOCIADOS-ANTIOQUIA-SA.html,ESPECIALISTAS MEDICOS ASOCIADOS DE ANTIOQUIA S A,CAFE-ESPECIAL,3127802803
Fabricacion de productos farmaceuticos sustancias quimicas medicinales y productos botanicos de uso farmaceutico,MEDELLIN,ANTIOQUIA,CALLE 38 A 80 53 INTERIOR,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-FARMACEUTICOS-SAS.html,ESPECIALISTAS FARMACEUTICOS S A S,CAFE-ESPECIAL,(4)5208060
Actividades de consultaria de gestion,ANDES,ANTIOQUIA,CARRERA 50 49 75 OF 204,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-GESTION-APOYO-SAS.html,ESPECIALISTAS EN GESTION Y APOYO S A S,CAFE-ESPECIAL,(4)8415713
Actividades de la practica medica sin internacion,MEDELLIN,ANTIOQUIA,CALLE 42 B 63 C 45,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-QUIRURGICOS-IMAGENOLOGIA-SAS.html,ESPECIALISTAS QUIRURGICOS E IMAGENOLOGIA S A S,CAFE-ESPECIAL,(4)2651500
Actividades de apoyo a la ganaderia,MEDELLIN,ANTIOQUIA,CALLE 10 B 36 32 OF 601,https://empresite.eleconomistaamerica.co/ESPECIALISTAS-PRODUCCION-GANADERA-SAS.html,ESPECIALISTAS EN PRODUCCION GANADERA S A S,CAFE-ESPECIAL,3173679710
Comercio al por mayor de productos alimenticios,SALGAR,ANTIOQUIA,CALLE 30 28 69,https://empresite.eleconomistaamerica.co/COOPERATIVA-CAFICULTORES-SALGAR.html,COOPERATIVA DE CAFICULTORES DE SALGAR,CAFE-ORGANICO,(4)8442029
Cultivo de hortalizas raices y tuberculos,RIONEGRO,ANTIOQUIA,VEREDA CABECERAS DE LLANOGRANDE,https://empresite.eleconomistaamerica.co/ORGANICOS-SAN-SEBASTIAN-SAS.html,ORGANICOS SAN SEBASTIAN S A S,CAFE-ORGANICO,(4)5625901
Cultivo de cafe,MEDELLIN,ANTIOQUIA,CARRERA 111 38 18,https://empresite.eleconomistaamerica.co/CAFE-BOU-SAS.html,CAFE BOU S A S,CAFE-ORGANICO,(4)5701842
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CALLE 48 F SUR  40 03,https://empresite.eleconomistaamerica.co/CAFE-ABATE-SAS.html,CAFE EL ABATE S A S,CAFE-ORGANICO,3127772935
Descafeinado tostion y molienda del cafe,JARDIN,ANTIOQUIA,CARRERA 2 A 3 20,https://empresite.eleconomistaamerica.co/CAFE-JARDIN-SAS.html,CAFE DE JARDIN S A S,CAFE-ORGANICO,(4)8455767
Expendio de comidas preparadas en cafeterias,JERICO,ANTIOQUIA,CALLE 7 4 14,https://empresite.eleconomistaamerica.co/CAFE-LAURA-SAS.html,CAFE DE LAURA SAS,CAFE-ORGANICO,3003750812
Cultivo de cafe,MEDELLIN,ANTIOQUIA,CARRERA 43 A 1 SUR 188 OF906,https://empresite.eleconomistaamerica.co/CAFE-BOTON-LTDA.html,CAFE EL BOTON S A S,CAFE-ORGANICO,(4)2681601
Descafeinado tostion y molienda del cafe,CIUDAD BOLIVAR,ANTIOQUIA,CARRERA 50 52 06,https://empresite.eleconomistaamerica.co/CAFEEXCOL-SAS.html,CAFEEXCOL S A S,CAFE-ORGANICO,3154823650
Comercio al por mayor de productos alimenticios,MEDELLIN,ANTIOQUIA,CALLE 7 80 75 INTERIOR,https://empresite.eleconomistaamerica.co/CAFETALERO-SAS.html,CAFETALERO S A S,CAFE-ORGANICO,3218316377
Comercio al por menor de otros productos alimenticios n c p en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 64 D 75 05,https://empresite.eleconomistaamerica.co/CAFE-PRAGA-SAS.html,CAFE PRAGA S A S,CAFE-ORGANICO,3183374686
Trilla de cafe,CAICEDO,ANTIOQUIA,CALLE 4 4 07,https://empresite.eleconomistaamerica.co/CAFE-MONTANA-SAS.html,CAFE LA MONTANA S A S,CAFE-ORGANICO,3147482358
Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDELLIN,ANTIOQUIA,CALLE 5 A 33 06 CASA 5,https://empresite.eleconomistaamerica.co/CAFE-MANILA-SAS.html,CAFE MANILA S A S,CAFE-ORGANICO,(4)4132825
Expendio a la mesa de comidas preparadas,SABANETA,ANTIOQUIA,CALLE 69 SUR 45 27,https://empresite.eleconomistaamerica.co/CAFE-MORENO-SAS.html,CAFE MORENO S A S,CAFE-ORGANICO,(4)5993838
Actividades de administracion empresarial,MEDELLIN,ANTIOQUIA,CALLE 5 A 35 86 APTO 701,https://empresite.eleconomistaamerica.co/CAFERSA-SAS.html,CAFERSA S A S,CAFE-ORGANICO,(4)3721313
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 43 A 6 SUR 15,https://empresite.eleconomistaamerica.co/CAFE-LE-GRIS-SA.html,CAFE LE GRIS S A,CAFE-ORGANICO,(4)3112445
Comercio al por menor de productos textiles en establecimientos especializados,MEDELLIN,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/CAFE-MODA-LTDA.html,CAFE MODA LTDA,CAFE-ORGANICO,
Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,MEDELLIN,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/CAFE-SPORT-LTDA.html,CAFE SPORT LTDA,CAFE-ORGANICO,
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 39 8 100,https://empresite.eleconomistaamerica.co/CAFE-ORLEANS-SA.html,CAFE ORLEANS S A,CAFE-ORGANICO,(4)3520268
Comercio al por mayor de materias primas agropecuarias animales vivos,MEDELLIN,ANTIOQUIA,CALLE 9 43A 31 OF 213,https://empresite.eleconomistaamerica.co/CAFECREMA-EU.html,CAFECREMA E U EN LIQUIDACION,CAFE-ORGANICO,(4)3521388
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CARRERA 66 48 B 07,https://empresite.eleconomistaamerica.co/CAFE-NOVA-LTDA.html,CAFE NOVA LTDA,CAFE-ORGANICO,(4)2306953
Actividades posteriores a la cosecha,BARBOSA,ANTIOQUIA,FINCA LAS DELICIAS VEREDA LA CHORRERA,https://empresite.eleconomistaamerica.co/CAFE-TALEGA-SAS.html,CAFE LA TALEGA S A S,CAFE-ORGANICO,3218308505
Comercio al por mayor de materias primas agropecuarias animales vivos,FREDONIA,ANTIOQUIA,VEREDA LA TOSCANA,https://empresite.eleconomistaamerica.co/CAFE-CIMA-SAS.html,CAFE DE LA CIMA S A S,CAFE-ORGANICO,(4)8422106
Comercio al por mayor de productos quimicos basicos cauchos y plasticos en formas primarias y productos quimicos de uso agropecuario,JERICO,ANTIOQUIA,CARRERA 5 8 22,https://empresite.eleconomistaamerica.co/CAFEAGRO-SAS.html,CAFEAGRO S A S,CAFE-ORGANICO,(4)8523523
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CARRERA 43 A 1 A SUR 143,https://empresite.eleconomistaamerica.co/ORGANIZACION-INGENIERIA-INTERNACIONAL-SA.html,ODINSA S A,CAFE-ORGANICO,(4)3158400
Comercio al por menor de articulos de segunda mano,MEDELLIN,ANTIOQUIA,CARRERA 43 C 9 46,https://empresite.eleconomistaamerica.co/CAFE-ANTICUARIA-LTDA.html,CAFE DE LA ANTICUARIA LTDA,CAFE-ORGANICO,(4)2689991
Expendio por autoservicio de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 52 43 39,https://empresite.eleconomistaamerica.co/CAFE-ESTACION-LTDA.html,CAFE DE LA ESTACION LTDA,CAFE-ORGANICO,(4)2510187
Comercio al por mayor de productos alimenticios,MEDELLIN,ANTIOQUIA,CALLE 49 50 21 OF 1904,https://empresite.eleconomistaamerica.co/CAFE-FRONTERAS-SAS.html,CAFE SIN FRONTERAS S A S,CAFE-ORGANICO,(4)5127169
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CALLE 45 53 50 CENTRO CO,https://empresite.eleconomistaamerica.co/CAFE-YERBABUENA-SAS.html,CAFE YERBABUENA S A S,CAFE-ORGANICO,3017548271
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 43 A 12 40,https://empresite.eleconomistaamerica.co/CAFES-CREPES-LTDA.html,CAFES Y CREPES LTDA,CAFE-ORGANICO,(4)2666638
Comercio al por mayor de materias primas agropecuarias animales vivos,MEDELLIN,ANTIOQUIA,CARRERA 35 7 114,https://empresite.eleconomistaamerica.co/CAFE-MI-FINCA-LTDA.html,CAFE DE MI FINCA LTDA,CAFE-ORGANICO,(4)3117232
Comercio al por mayor de materias primas agropecuarias animales vivos,MEDELLIN,ANTIOQUIA,CARRERA 76 34A 29,https://empresite.eleconomistaamerica.co/CAFE-MONTANA-LTDA.html,CAFE DE LA MONTANA LTDA,CAFE-ORGANICO,(4)4129741
Comercio al por mayor de productos alimenticios,ENVIGADO,ANTIOQUIA,CARRERA 42 B 23 A SUR 77 AP 102,https://empresite.eleconomistaamerica.co/CAFE-LACOROLA-SAS.html,CAFE LACOROLA S A S,CAFE-ORGANICO,3017440455
Comercio al por mayor de materias primas agropecuarias animales vivos,BETANIA,ANTIOQUIA,CALLE 20 20 30,https://empresite.eleconomistaamerica.co/CAFE-CORDILLERAS-SAS.html,CAFE DE LAS CORDILLERAS S A S,CAFE-ORGANICO,(4)8435241
Descafeinado tostion y molienda del cafe,MEDELLIN,ANTIOQUIA,CALLE 44 77 85 AP 201,https://empresite.eleconomistaamerica.co/CAFE-ARAGONES-SAS.html,CAFE ARAGONES S A S,CAFE-ORGANICO,3105942021
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CARRERA 48 C 16 A SUR 50 APT,https://empresite.eleconomistaamerica.co/CAFE-ESPRESSION-SAS.html,CAFE ESPRESSION S A S,CAFE-ORGANICO,(4)5061934
Cultivo de cafe,MEDELLIN,ANTIOQUIA,CALLE 45 D 71 70 PISO 3,https://empresite.eleconomistaamerica.co/CAFE-DINAMARKA-SAS.html,CAFE DINAMARKA S A S,CAFE-ORGANICO,
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CALLE 49 53 79,https://empresite.eleconomistaamerica.co/CAFE-JUANCHOS-LTDA.html,CAFE JUANCHOS LTDA,CAFE-ORGANICO,(4)5135885
Comercio al por mayor de otros tipos de maquinaria y equipo n c p,MEDELLIN,ANTIOQUIA,CALLE 49 B 77 B 86,https://empresite.eleconomistaamerica.co/CAFE-VENETTO-LTDA.html,CAFE VENETTO LTDA,CAFE-ORGANICO,(4)5132060
Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,SABANETA,ANTIOQUIA,CALLE 70 SUR 44 25,https://empresite.eleconomistaamerica.co/CAFE-SITIO-VIEJO-SAS.html,CAFE SITIO VIEJO S A S,CAFE-ORGANICO,3117462953
Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,COPACABANA,ANTIOQUIA,CALLE 49 56 50,https://empresite.eleconomistaamerica.co/CAFE-NIGHT-BAR-VIP-EU.html,CAFE NIGHT BAR VIP E U EN LIQUIDACION,CAFE-ORGANICO,(4)4203568
Comercio al por mayor de productos alimenticios,ENVIGADO,ANTIOQUIA,CALLE 21 SUR 41 117 IN 420,https://empresite.eleconomistaamerica.co/CAFE-CASTILLO-SANTANA-SAS.html,CAFE CASTILLO DE SANTANA S A S,CAFE-ORGANICO,(4)3344148
Descafeinado tostion y molienda del cafe,BELLO,ANTIOQUIA,CARRERA 57 A 23 A 03,https://empresite.eleconomistaamerica.co/CAFE-MI-PUEBLO-BURITICA-SA.html,CAFE DE MI PUEBLO BURITICA S A,CAFE-ORGANICO,(4)2064583
Comercio al por menor de otros articulos domesticos en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 48 36 59,https://empresite.eleconomistaamerica.co/CAFETERAS-EUREKA-SSAS.html,CAFETERAS EUREKA S S A S,CAFE-ORGANICO,(4)2321535
Cultivo de cafe,MEDELLIN,ANTIOQUIA,AUTOPISTA NORTE KM 20,https://empresite.eleconomistaamerica.co/CAFE-VICTORIA-GOLD-SAS.html,CAFE VICTORIA GOLD S A S,CAFE-ORGANICO,(4)2748082
,MEDELLIN,ANTIOQUIA,CALLE 54 86 A 35,https://empresite.eleconomistaamerica.co/CAFE-TOLIMA-DON-DIEGO-SAS.html,CAFÉ TOLIMA DON DIEGO SAS,CAFE-ORGANICO,
Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas o tabaco,CONCORDIA,ANTIOQUIA,CARRERA 20 19 61,https://empresite.eleconomistaamerica.co/CAFETERO-CONCORDIA-SAS.html,EL CAFETERO CONCORDIA S A S,CAFE-ORGANICO,(4)8446528
Catering para eventos,MEDELLIN,ANTIOQUIA,CARRERA 51 B 91 95,https://empresite.eleconomistaamerica.co/CAFE-VAINILLA-GOURMET-SAS.html,CAFE Y VAINILLA GOURMET S A S,CAFE-ORGANICO,3015318612
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 46 110 48,https://empresite.eleconomistaamerica.co/CAFE-RESTAURANTE-PARIS-SAS.html,CAFE RESTAURANTE PARIS S A S,CAFE-ORGANICO,3013206519
Cultivo de cafe,VENECIA,ANTIOQUIA,VEREDA MIRAFLORES FCA BOSQUE ADEN,https://empresite.eleconomistaamerica.co/CAFE-BOSQUE-ADENTRO-SAS.html,CAFE BOSQUE ADENTRO S A S,CAFE-ORGANICO,3235252503
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CALLE 55 37 08,https://empresite.eleconomistaamerica.co/CAFE-TIME-INTERNATIONAL-SAS.html,CAFE TIME INTERNATIONAL S A S,CAFE-ORGANICO,3007739168
,SAN ROQUE,ANTIOQUIA,CALLE 21 CR 17 41,https://empresite.eleconomistaamerica.co/CAFETAL-SAN-ROQUE-SAS.html,EL CAFETAL SAN ROQUE S A S,CAFE-ORGANICO,
,LA ESTRELLA,ANTIOQUIA,CALLE 91 SUR 55 110,https://empresite.eleconomistaamerica.co/CAFES-ESPECIALES-MONTANA-SAS.html,CAFES ESPECIALES DE MONTANA S A S,CAFE-ORGANICO,
Otros derivados del cafe,VENECIA,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/CAFE-ARTESANAL-GRACIELA-SAS.html,CAFE ARTESANAL LA GRACIELA S A S,CAFE-ORGANICO,
,MEDELLIN,ANTIOQUIA,CALLE 73 72 A 20,https://empresite.eleconomistaamerica.co/CAFE-HELADOS-BLUE-SAS.html,CAFE Y HELADOS BLUE S A S,CAFE-ORGANICO,
Trilla de cafe,CALDAS,ANTIOQUIA,CARRERA 50 110 SUR 210,https://empresite.eleconomistaamerica.co/CAFE-ALMENDRA-SELECTA-SAS.html,CAFE ALMENDRA SELECTA S A S,CAFE-ORGANICO,(4)2787777
Descafeinado tostion y molienda del cafe,CONCORDIA,ANTIOQUIA,FINCA BELLAVISTA VEREDA SAN LUIS,https://empresite.eleconomistaamerica.co/CAFE-BELLAVISTA-CONCORDIA-SAS.html,CAFE BELLAVISTA CONCORDIA S A S,CAFE-ORGANICO,3136872181
,ENVIGADO,ANTIOQUIA,CALLE 38 S 43-26,https://empresite.eleconomistaamerica.co/CAFETERIAS-SALSAMENTARIAS-ENVIGADO-LTDA.html,CAFETERIAS Y SALSAMENTARIAS DE ENVIGADO LTDA,CAFE-ORGANICO,
,MEDELLIN,ANTIOQUIA,CALLE 19 80 77,https://empresite.eleconomistaamerica.co/CAFETERIAS-RESTAURANTES-ESCOLARES-SAS.html,CAFETERIAS Y RESTAURANTES ESCOLARES S A S,CAFE-ORGANICO,
Comercio al por menor de otros productos alimenticios n c p en establecimientos especializados,ENVIGADO,ANTIOQUIA,CALLE 27 D SUR 27 C 101,https://empresite.eleconomistaamerica.co/CAFE-PRESENTE-INVERSIONES-SAS.html,CAFE PRESENTE INVERSIONES S A S,CAFE-ORGANICO,(4)6024936
,ITAGUI,ANTIOQUIA,CARRERA 48 50 28,https://empresite.eleconomistaamerica.co/ABONOS-ORGANICOS-ORIENTE-SAS.html,ABONOS ORGANICOS DE ORIENTE S A S,CAFE-ORGANICO,
,MEDELLIN,ANTIOQUIA,VEREDA SAN JOSE DE LA MONTAÑA,https://empresite.eleconomistaamerica.co/DERIVADOS-CAFE-ANCESTRAL-SAS.html,DERIVADOS DEL CAFE ANCESTRAL S A S,COMERCIALIZADOR-DE-CAFE,
,MEDELLIN,ANTIOQUIA,CALLE 27 82 A 85 INT 520,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-MI-CAFE-SAS.html,COMERCIALIZADORA MI CAFU S A,COMERCIALIZADOR-DE-CAFE,
Comercio al por mayor de materias primas agropecuarias animales vivos,ITAGUI,ANTIOQUIA,CARRERA 42 32 50,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-AGRICOLA-CAFETERA-COLOMBIA-SAS.html,COMERCIALIZADORA AGRICOLA CAFETERA DE COLOMBIA S A S,COMERCIALIZADOR-DE-CAFE,(4)2773708
,MEDELLIN,ANTIOQUIA,CARRERA 83 B 29 A 48,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-CAFE-RESERVA-SAS.html,COMERCIALIZADORA DE CAFE RESERVA S A S,COMERCIALIZADOR-DE-CAFE,
Comercio al por mayor de materias primas agropecuarias animales vivos,LA ESTRELLA,ANTIOQUIA,CARRERA 54 79 AA SUR 40,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-ANTIOQUENA-CAFE-SAS.html,COMERCIALIZADORA ANTIOQUENA DE CAFE S A S,COMERCIALIZADOR-DE-CAFE,(4)2795302
