Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Comercio al por menor de articulos de segunda mano,MEDELLIN,ANTIOQUIA,CARRERA 43 C 9 46,http://empresite.eleconomistaamerica.co/CAFE-ANTICUARIA-LTDA.html,CAFE DE LA ANTICUARIA LTDA,ESPECIALIDAD-CAFE,(4)2689991
Comercio al por mayor de materias primas agropecuarias animales vivos,BETANIA,ANTIOQUIA,CALLE 20 20 30,http://empresite.eleconomistaamerica.co/CAFE-CORDILLERAS-SAS.html,CAFE DE LAS CORDILLERAS S A S,ESPECIALIDAD-CAFE,(4)8435241
Comercio al por mayor de productos alimenticios,MEDELLIN,ANTIOQUIA,CALLE 49 50 21 OF 1904,http://empresite.eleconomistaamerica.co/CAFE-FRONTERAS-SAS.html,CAFE SIN FRONTERAS S A S,ESPECIALIDAD-CAFE,(4)5127169
Cultivo de cafe,MEDELLIN,ANTIOQUIA,CALLE 45 D 71 70 PISO 3,http://empresite.eleconomistaamerica.co/CAFE-DINAMARKA-SAS.html,CAFE DINAMARKA S A S,ESPECIALIDAD-CAFE,
Descafeinado tostion y molienda del cafe,MEDELLIN,ANTIOQUIA,CALLE 44 77 85 AP 201,http://empresite.eleconomistaamerica.co/CAFE-ARAGONES-SAS.html,CAFE ARAGONES S A S,ESPECIALIDAD-CAFE,3105942021
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 43 A 12 40,http://empresite.eleconomistaamerica.co/CAFES-CREPES-LTDA.html,CAFES Y CREPES LTDA,ESPECIALIDAD-CAFE,(4)2666638
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CALLE 45 53 50 CENTRO CO,http://empresite.eleconomistaamerica.co/CAFE-YERBABUENA-SAS.html,CAFE YERBABUENA S A S,ESPECIALIDAD-CAFE,3017548271
Comercio al por mayor de otros tipos de maquinaria y equipo n c p,MEDELLIN,ANTIOQUIA,CALLE 49 B 77 B 86,http://empresite.eleconomistaamerica.co/CAFE-VENETTO-LTDA.html,CAFE VENETTO LTDA,ESPECIALIDAD-CAFE,(4)5132060
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CALLE 49 53 79,http://empresite.eleconomistaamerica.co/CAFE-JUANCHOS-LTDA.html,CAFE JUANCHOS LTDA,ESPECIALIDAD-CAFE,(4)5135885
Comercio al por mayor de materias primas agropecuarias animales vivos,MEDELLIN,ANTIOQUIA,CARRERA 35 7 114,http://empresite.eleconomistaamerica.co/CAFE-MI-FINCA-LTDA.html,CAFE DE MI FINCA LTDA,ESPECIALIDAD-CAFE,(4)3117232
